SLP_values,mean,mean_se,mean_ci_lower,mean_ci_upper,obs_ci_lower,obs_ci_upper
965,0.7895518125684884,0.005463538852916047,0.7788419927458109,0.8002616323911659,0.6018051433846523,0.9772984817523245
966,0.7751765974252667,0.005364127494727446,0.764661647221565,0.7856915476289683,0.5874409435744945,0.9629122512760389
967,0.760801382282045,0.005264785476494061,0.7504811657747154,0.7711215987893746,0.573076534651933,0.948526229912157
968,0.7464261671388215,0.00516551679880717,0.7363005405631613,0.7565517937144817,0.5587119165808515,0.9341404176967915
969,0.7320509519955998,0.005066325772733086,0.7221197631362034,0.7419821408549961,0.5443470893258305,0.919754814665369
970,0.7176757368523781,0.0049672170501805155,0.707938824375006,0.7274126493297501,0.5299820528521363,0.9053694208526198
971,0.7033005217091546,0.004868195657858552,0.6937577144260364,0.7128433289922728,0.5156168071257274,0.8909842362925817
972,0.6889253065659329,0.004769267035323756,0.6795764226264893,0.6982741905053764,0.5012513521132604,0.8765992610186053
973,0.6745500914227112,0.004670437077694458,0.6653949374205458,0.6837052454248765,0.4868856877820794,0.8622144950633429
974,0.6601748762794877,0.0045717121837036785,0.6512132462651841,0.6691365062937913,0.47251981410022253,0.8478299384587529
975,0.645799661136266,0.0044730993098734545,0.6370313355239902,0.6545679867485418,0.4581537310364274,0.8334455912361045
976,0.6314244459930425,0.004374606031724484,0.6228491903471598,0.6399997016389252,0.4437874385601194,0.8190614534259656
977,0.6170492308498208,0.00427624061309164,0.6086667945356388,0.6254316671640028,0.4294209366414261,0.8046775250582154
978,0.6026740157065991,0.004178012084802143,0.5944841303868821,0.610863901026316,0.41505422525116575,0.7902938061620324
979,0.5882988005633756,0.004079930334196326,0.5803011785193779,0.5962964226073733,0.40068730436085276,0.7759102967658984
980,0.5739235854201539,0.0039820062072380225,0.5661179176724923,0.5817292531678154,0.3863201739427037,0.7615269968976041
981,0.5595483702769322,0.003884251625282931,0.5519343244775654,0.5671624160762989,0.371952833969627,0.7471439065842373
982,0.5451731551337087,0.003786679718960709,0.5377503731954763,0.5525959370719411,0.35758528441522874,0.7327610258521886
