SLP_values,mean,mean_se,mean_ci_lower,mean_ci_upper,obs_ci_lower,obs_ci_upper
966,2.3760142679331224,0.014170250593422307,2.3482391726559446,2.4037893632103002,1.767178005421906,2.984850530444339
967,2.3333222436742815,0.013907167844531724,2.3060628166535007,2.3605816706950624,1.7245092880035995,2.9421351993449636
968,2.2906302194154335,0.01364423025406025,2.2638861761261646,2.3173742627047025,1.6818401221878023,2.8994203166430648
969,2.2479381951565856,0.013381446378844605,2.2217092343016955,2.2741671560114756,1.6391705079240109,2.8567058823891602
970,2.2052461708977447,0.013118825456122895,2.179531973074199,2.2309603687212904,1.596500445162706,2.8139918966327833
971,2.1625541466388967,0.012856377471931461,2.1373543728700395,2.187753920407754,1.5538299338553307,2.7712783594224626
972,2.1198621223800487,0.012594113237842507,2.0951764124974717,2.1445478322626257,1.5111589739543345,2.728565270805763
973,2.077170098121208,0.012332044477241306,2.0529980689775056,2.10134212726491,1.468487565413151,2.6858526308292645
974,2.03447807386236,0.012070183922540651,2.010819317353336,2.0581368303713834,1.42581570818618,2.6431404395385396
975,1.991786049603519,0.011808545424966833,1.9686401304752021,2.0149319687318354,1.383143402228834,2.600428696978204
976,1.949094025344671,0.011547144078831569,1.9264604787567425,1.9717275719325993,1.340470647497485,2.557717403191857
977,1.906402001085823,0.011285996362542796,1.8842803298986517,1.9285236722729941,1.2977974439495132,2.5150065582221326
978,1.863709976826982,0.011025120299008455,1.8420996485742516,1.8853203050797125,1.255123791543286,2.472296162110678
979,1.821017952568134,0.010764535638574053,1.7999183960708935,1.8421175090653745,1.212449690238138,2.42958621489813
980,1.7783259283092931,0.010504264068220026,1.7577365298799614,1.7989153267386249,1.1697751399944212,2.3868767166241653
981,1.7356339040504452,0.010244329451453097,1.7155540032266032,1.755713804874287,1.127100140773447,2.3441676673274436
982,1.6929418797915972,0.00998475810418884,1.673370764529024,1.7125129950541704,1.0844246925375383,2.301459067045656
983,1.6502498555327563,0.009725579112971368,1.6311867567747216,1.669312954290791,1.0417487952500077,2.258750915815505
984,1.6075578312739083,0.009466824703162572,1.5890019167987801,1.6261137457490364,0.9990724488751371,2.2160432136726795
