SLP_values,mean,mean_se,mean_ci_lower,mean_ci_upper,obs_ci_lower,obs_ci_upper
991,1.3153305775411184,0.00197512664835867,1.3114593826646437,1.319201772417593,0.7145755390794439,1.9160856160027928
992,1.272819403563929,0.0019096444457538681,1.269076552035682,1.2765622550921762,0.672065178422833,1.8735736287050253
993,1.2303082295867398,0.0018444049426985802,1.2266932457221593,1.2339232134513203,0.629554787486191,1.8310616716872885
994,1.1877970556095576,0.0017794348337075725,1.184309411403555,1.1912846998155602,0.5870443662694067,1.7885497449497085
995,1.1452858816323683,0.0017147647399810629,1.1419249890631296,1.148646774201607,0.5445339147723519,1.7460378484923846
996,1.1027747076551861,0.0016504299290981863,1.0995399095773946,1.1060095057329777,0.5020234329949318,1.7035259823154405
997,1.0602635336779969,0.001586471190898692,1.0571540929993521,1.0633729743566416,0.45951292093702745,1.6610141464189663
998,1.0177523597008076,0.0015229359078934173,1.0147674464605676,1.0207372729410475,0.4170023785985457,1.6185023408030694
999,0.9752411857236254,0.0014598793685984407,0.9723798615970506,0.9781025098502002,0.37449180597939824,1.5759905654678525
1000,0.9327300117464361,0.0013973663848386672,0.9299912113793606,0.9354688121135116,0.3319812030794801,1.533478820413392
1001,0.8902188377692468,0.0013354732896636683,0.8876013461967894,0.8928363293417042,0.28947056989871167,1.490967105639782
1002,0.8477076637920646,0.0012742904114218581,0.8452100890082215,0.8502052385759078,0.2469599064370186,1.4484554211471106
1003,0.8051964898148753,0.0012139251415090523,0.8028172293294078,0.8075757503003429,0.2044492126943095,1.405943766935441
1004,0.7626853158376932,0.001154505737120502,0.7604225157797244,0.7649481158956619,0.16193848867052563,1.3634321430048608
1005,0.7201741418605039,0.0010961860226294934,0.7180256468675408,0.722322636853467,0.11942773436558507,1.3209205493554226
1006,0.6776629678833146,0.00103915116642554,0.6756262596678226,0.6796996760988065,0.0769169497794312,1.2784089859871979
1007,0.6351517939061324,0.0009836246989921751,0.6332239160668673,0.6370796717453975,0.0344061349120125,1.2358974529002524
1008,0.5926406199289431,0.0009298768744090818,0.5908180863739652,0.5944631534839211,-0.008104710236739643,1.1933859500946258
1009,0.5501294459517538,0.0008782343115390499,0.548408130424975,0.5518507614785326,-0.05061558566686808,1.1508744775703756
1010,0.5076182719745717,0.0008290905027051442,0.5059932769855804,0.5092432669635629,-0.09312649137841045,1.1083630353275538
1011,0.46510709799738237,0.0007829161313310933,0.46357260352897095,0.4666415924657938,-0.13563742737142193,1.0658516233661866
1012,0.4225959240202002,0.0007402670646668571,0.42114502057036685,0.4240468274700335,-0.17814839364592394,1.0233402416863244
1013,0.3800847500430109,0.0007017863183834891,0.37870926781640846,0.38146023226961334,-0.22065939020196224,0.980828890287984
1014,0.3375735760658216,0.0006681944310013385,0.3362639330310669,0.33888321910057634,-0.2631704170395567,0.9383175691711999
1015,0.29506240208863943,0.0006402613606019686,0.29380750711730846,0.2963172970599704,-0.30568147415872216,0.895806278336001
1016,0.25255122811145014,0.0006187539684315157,0.25133848704779177,0.2537639691751085,-0.34819256155949085,0.8532950177823911
1017,0.21004005413426086,0.0006043586586862729,0.20885552748884112,0.2112245807796806,-0.39070367924186855,0.8107837875103903
1018,0.16752888015707867,0.0005975896204889442,0.16635762064367293,0.16870013967048442,-0.4332148272058566,0.7682725875200139
1019,0.1250177061798894,0.0005987055804102346,0.12384425941518347,0.12619115294459532,-0.47572600545147337,0.7257614178112521
1020,0.0825065322027072,0.0006076630981243215,0.08131552894525206,0.08369753546016236,-0.5182372139787038,0.6832502783841182
1021,0.03999535822551792,0.0006241246357399039,0.03877209079901352,0.04121862565202232,-0.5607484527875569,0.6407391692385928
1022,-0.0025158157516713686,0.000647518132845771,-0.003784933800572221,-0.0012466977027705164,-0.6032597218780159,0.5982280903746732
1023,-0.04502698972885355,0.0006771255091180687,-0.04635413743546087,-0.04369984202224623,-0.6457710212500593,0.5557170417923522
1024,-0.08753816370604284,0.0007121721906561111,-0.08893400196174495,-0.08614232545034073,-0.6882823509036822,0.5132060234915965
1025,-0.13004933768323212,0.0007518979681438835,-0.13152303738969356,-0.12857563797677068,-0.730793710838854,0.4706950354723898
1026,-0.1725605116604143,0.0007956022443165916,-0.17411987056758596,-0.17100115275324265,-0.7733051010555396,0.428184077734711
1027,-0.2150716856376036,0.0008426662204784833,-0.2167232886667083,-0.21342008260849887,-0.8158165215537202,0.385673150278513
1028,-0.2575828596147929,0.0008925585910275622,-0.25933225034242585,-0.2558334688871599,-0.8583279723333519,0.34316225310376613
1029,-0.30009403359197506,0.0009448313971338514,-0.3019458776075254,-0.29824218957642473,-0.9008394533943853,0.3006513862104352
1030,-0.34260520756916435,0.0009991110803670299,-0.34456343829758884,-0.34064697684073986,-0.9433509647367885,0.2581405495984598
1031,-0.38511638154634653,0.0010550879508942129,-0.3871843254288951,-0.383048437663798,-0.9858625063604959,0.21562974326780282
